epoch_frac,step,train_loss,val_loss,train_reward_margin,val_reward_margin,train_reward_accuracy,val_reward_accuracy,policy_chosen_logprobs,policy_rejected_logprobs,reference_chosen_logprobs,reference_rejected_logprobs
0.02,0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0,0.0,-157.13272094726562,-144.917724609375,-157.13272094726562,-144.917724609375
0.1197,5,0.2943643979728222,0.33883761465549467,1.461379265785217,1.1199287414550776,0.9,1.0,-95.9207763671875,-102.34231567382812,-107.83405303955078,-112.14309692382812
0.2195,10,0.13772135376930236,0.13390812389552592,3.106971037387848,2.779028415679932,1.0,1.0,-66.62010192871094,-104.53744506835938,-83.67169952392578,-116.12724304199219
0.3192,15,0.294650792167522,0.0780162307433784,2.9150601863861088,3.475458335876465,1.0,1.0,-139.04190063476562,-88.87969970703125,-154.3926239013672,-93.50543212890625
0.419,20,0.1055477498099208,0.060106513136997816,4.017677497863769,3.8654286205768584,1.0,1.0,-152.07516479492188,-147.52569580078125,-163.60675048828125,-155.66864013671875
0.5187,25,0.06254479931667448,0.05016172602772713,4.311495923995972,4.095677196979523,1.0,1.0,-82.03021240234375,-126.871337890625,-104.54972076416016,-139.26593017578125
0.6185,30,1.8423310403944924,0.05026648174971342,4.9639395534992214,4.194715669751167,0.9,1.0,-73.59550476074219,-79.74199676513672,-95.56452941894531,-89.06472778320312
0.7182,35,0.015986334159970285,0.048828487005084756,5.535348510742187,4.292875054478646,1.0,1.0,-95.59410858154297,-134.23220825195312,-112.86012268066406,-140.4937286376953
0.818,40,0.019950246112421154,0.04676114288158715,5.896894443035126,4.308485218882561,1.0,1.0,-69.74855041503906,-91.52703857421875,-82.66554260253906,-99.47594451904297
0.9177,45,0.04656362356618047,0.04160988836083561,4.022100317478181,4.347905057668686,1.0,1.0,-91.87895965576172,-121.82622528076172,-106.48279571533203,-111.56385803222656
1.0,50,0.029390548169612885,0.04538298093248159,5.3402393698692325,4.355860133469104,1.0,1.0,-59.22914123535156,-91.77067565917969,-82.51602935791016,-92.86863708496094
