epoch_frac,step,train_loss,val_loss,train_reward_margin,val_reward_margin,train_reward_accuracy,val_reward_accuracy,policy_chosen_logprobs,policy_rejected_logprobs,reference_chosen_logprobs,reference_rejected_logprobs
0.02,0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0,0.0,-142.31813049316406,-132.48187255859375,-142.31813049316406,-132.48187255859375
0.1197,5,0.17478589862585067,0.20857113003730773,1.57207260131836,0.8328018188476562,0.9,0.9,-80.00662994384766,-86.78166961669922,-93.31436157226562,-97.78569030761719
0.2195,10,0.07623082250356675,0.07060135379433632,2.849967193603515,1.8406417846679695,0.9,0.9,-40.63926696777344,-77.64410400390625,-66.94210815429688,-101.00408935546875
0.3192,15,0.06108374800533056,0.04516560919582844,2.604775524139404,2.301153087615967,0.9,1.0,-115.89111328125,-60.17937088012695,-146.6157989501953,-80.33837890625
0.419,20,0.03375349957495928,0.0306959368288517,3.3474245071411124,2.715219116210937,1.0,1.0,-125.97805786132812,-121.24602508544922,-152.346435546875,-144.28094482421875
0.5187,25,0.026918615004979073,0.024923926778137685,3.706124782562255,3.010754871368408,1.0,1.0,-57.051639556884766,-101.56865692138672,-91.8262939453125,-126.86324310302734
0.6185,30,0.02231540917418897,0.021126922219991684,4.389428901672363,3.1833239555358883,1.0,1.0,-47.383453369140625,-49.68921661376953,-83.07569122314453,-76.75617980957031
0.7182,35,0.009259683638811111,0.019510818365961313,4.738116550445556,3.2814345359802246,1.0,1.0,-73.29782104492188,-105.31752014160156,-105.60606384277344,-130.40570068359375
0.818,40,0.00942871202423703,0.018637536885216834,5.695380663871766,3.3407892227172855,1.0,1.0,-48.75253677368164,-70.7177734375,-73.57048797607422,-91.52764892578125
0.9177,45,0.026746445382013918,0.01811714693903923,3.5099805831909174,3.3688853263854988,1.0,1.0,-63.442283630371094,-86.85577392578125,-93.90449523925781,-96.52155303955078
1.0,50,0.011542609427124262,0.020149466395378113,4.423876142501832,3.3028551101684576,1.0,1.0,-32.9093017578125,-60.67015838623047,-67.05714416503906,-77.19383239746094
