epoch_frac,step,train_loss,val_loss,train_reward_margin,val_reward_margin,train_reward_accuracy,val_reward_accuracy,policy_chosen_logprobs,policy_rejected_logprobs,reference_chosen_logprobs,reference_rejected_logprobs
0.02,0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0,0.0,-183.06600952148438,-142.31813049316406,-183.06600952148438,-142.31813049316406
0.1197,5,0.44123857617378237,0.4664286017417908,0.6507353603839874,0.554809371381998,1.0,1.0,-154.03277587890625,-93.6442642211914,-154.40591430664062,-93.31436157226562
0.2195,10,0.22251584529876708,0.2037075102329254,1.5644781708717346,1.6030952602624893,1.0,1.0,-113.64896392822266,-68.86894989013672,-117.21282958984375,-66.94210815429688
0.3192,15,0.13973116576671601,0.11846810877323151,2.135100948810577,2.2331953644752502,1.0,1.0,-179.47164916992188,-149.17674255371094,-184.96438598632812,-146.6157989501953
0.419,20,0.07731842994689941,0.06837942004203797,2.7675495624542235,2.8698917031288147,1.0,1.0,-199.5624237060547,-154.3628692626953,-204.85614013671875,-152.346435546875
0.5187,25,0.03809994719922542,0.04202415496110916,3.5365046143531798,3.441597187519074,1.0,1.0,-166.80105590820312,-94.39825439453125,-175.96795654296875,-91.8262939453125
0.6185,30,0.0552872721105814,0.03192111924290657,3.5796363949775696,3.727801728248596,1.0,1.0,-127.00137329101562,-86.59221649169922,-134.89761352539062,-82.97470092773438
0.7182,35,0.028693818673491477,0.027276520058512686,3.925828528404236,3.909993290901184,1.0,1.0,-137.06393432617188,-108.58943176269531,-145.29620361328125,-105.60606384277344
0.818,40,0.04061397016048431,0.02720671594142914,3.879997658729553,3.9379205465316773,1.0,1.0,-141.41397094726562,-76.13835906982422,-149.08279418945312,-73.57048797607422
0.9177,45,0.028756291046738623,0.02510899491608143,3.956988048553467,4.057457399368286,1.0,1.0,-120.88101196289062,-98.84691619873047,-127.83999633789062,-93.90449523925781
1.0,50,0.04107635244727135,0.027047552168369293,3.901799201965332,3.94470899105072,1.0,1.0,-121.79214477539062,-71.24720001220703,-132.3841094970703,-67.05714416503906
