epoch_frac,step,train_loss,val_loss,train_reward_margin,val_reward_margin,train_reward_accuracy,val_reward_accuracy,policy_chosen_logprobs,policy_rejected_logprobs,reference_chosen_logprobs,reference_rejected_logprobs
0.02,0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0,0.0,-140.4958953857422,-59.13417053222656,-140.4958953857422,-59.13417053222656
0.1197,5,0.4793209910392761,0.45640297532081603,0.4895927486941219,0.5254973579198122,1.0,1.0,-146.358642578125,-60.31105041503906,-147.26271057128906,-60.12870407104492
0.2195,10,0.2644047141075134,0.2609661102294922,1.1805586040019989,1.189076294004917,1.0,1.0,-135.65121459960938,-48.684043884277344,-140.98550415039062,-49.46619415283203
0.3192,15,0.16428641676902772,0.1753186583518982,1.669717237353325,1.6255294978618622,1.0,1.0,-141.15309143066406,-64.8083724975586,-144.45721435546875,-65.20555877685547
0.419,20,0.11732455492019653,0.12216589450836182,2.0775278389453886,2.0076468259096147,1.0,1.0,-138.11697387695312,-66.23599243164062,-145.46250915527344,-66.48806762695312
0.5187,25,0.07491057366132736,0.08731835335493088,2.4899388372898104,2.388447177410126,1.0,1.0,-121.68592834472656,-53.221412658691406,-131.0018310546875,-54.201194763183594
0.6185,30,0.07792123258113862,0.07118849009275437,2.4246286869049074,2.592914879322052,1.0,1.0,-157.98818969726562,-55.152587890625,-165.2779541015625,-55.419151306152344
0.7182,35,0.06736512333154679,0.06259624436497688,2.6263550579547883,2.7699089825153353,1.0,1.0,-144.03317260742188,-110.34263610839844,-151.067626953125,-111.26089477539062
0.818,40,0.05198444798588753,0.06132782325148582,2.860895520448685,2.7559216439723966,1.0,1.0,-165.41763305664062,-70.82525634765625,-175.90614318847656,-71.73411560058594
0.9177,45,0.06754895523190499,0.06264719590544701,2.6572588682174683,2.726990854740143,1.0,1.0,-137.95083618164062,-62.8839225769043,-148.4764862060547,-64.06010437011719
1.0,50,0.05109269991517067,0.06351704373955727,2.902649515867233,2.7588674008846286,1.0,1.0,-156.68798828125,-73.59101867675781,-168.0518798828125,-75.10137939453125
