id,distance,normalized_distance,weighted_distance
146,280,0.6796116504854369,0.38514442916093533
147,219,0.6636363636363637,0.4319526627218935
148,162,0.6254826254826255,0.4186046511627907
149,180,0.6896551724137931,0.41189931350114417
150,152,0.5100671140939598,0.3046092184368738
151,250,0.746268656716418,0.46382189239332094
152,254,0.7175141242937854,0.43050847457627117
153,144,0.6857142857142857,0.4897959183673469
154,159,0.6235294117647059,0.3271604938271605
155,206,0.6518987341772152,0.44782608695652176
156,195,0.5786350148367952,0.38011695906432746
157,195,0.7276119402985075,0.47560975609756095
158,146,0.5270758122743683,0.32808988764044944
159,138,0.6388888888888888,0.3699731903485255
160,211,0.6784565916398714,0.4606986899563319
161,198,0.6285714285714286,0.40824742268041236
162,155,0.6595744680851063,0.47112462006079026
163,181,0.6908396946564885,0.44146341463414634
164,211,0.7403508771929824,0.47737556561085975
165,169,0.7161016949152542,0.48011363636363635
166,185,0.7429718875502008,0.4817708333333333
167,205,0.7620817843866171,0.5540540540540541
168,228,0.8231046931407943,0.6570605187319885
169,242,0.7423312883435583,0.5734597156398105
170,208,0.6864686468646864,0.4611973392461197
171,205,0.8232931726907631,0.6426332288401254
172,161,0.7488372093023256,0.5078864353312302
173,179,0.8211009174311926,0.6438848920863309
174,172,0.6963562753036437,0.5058823529411764
175,163,0.6546184738955824,0.4808259587020649
176,156,0.7155963302752294,0.5032258064516129
177,150,0.6756756756756757,0.4601226993865031
178,222,0.7449664429530202,0.5577889447236181
179,193,0.7598425196850394,0.561046511627907
180,201,0.7913385826771654,0.5809248554913294
181,185,0.7838983050847458,0.594855305466238
182,250,0.6775067750677507,0.5030181086519114
183,374,0.8329621380846325,0.6596119929453262
184,201,0.881578947368421,0.6955017301038062
185,175,0.7990867579908676,0.5813953488372093
186,233,0.8262411347517731,0.6213333333333333
187,307,0.7871794871794872,0.5472370766488414
188,222,0.8571428571428571,0.6568047337278107
189,226,0.8129496402877698,0.6608187134502924
190,196,0.7935222672064778,0.6068111455108359
191,235,0.7436708860759493,0.5
192,200,0.7843137254901961,0.5347593582887701
193,202,0.7984189723320159,0.5906432748538012
194,175,0.8793969849246231,0.7028112449799196
195,178,0.8240740740740741,0.5953177257525084
196,217,0.8821138211382114,0.6823899371069182
197,210,0.8502024291497976,0.65625
198,184,0.7796610169491526,0.5183098591549296
199,248,0.8701754385964913,0.6613333333333333
200,189,0.8289473684210527,0.6096774193548387
201,263,0.8092307692307692,0.5643776824034334
202,181,0.7637130801687764,0.6114864864864865
203,237,0.8257839721254355,0.583743842364532
204,210,0.8502024291497976,0.6818181818181818
205,261,0.7352112676056338,0.5117647058823529
206,233,0.7639344262295082,0.5655339805825242
207,181,0.7015503875968992,0.5041782729805014
208,239,0.7887788778877888,0.6143958868894601
209,182,0.56875,0.3540856031128405
210,210,0.7317073170731707,0.5357142857142857
211,295,0.7603092783505154,0.5230496453900709
212,154,0.7031963470319634,0.5133333333333333
213,178,0.7574468085106383,0.5615141955835962
214,192,0.7245283018867924,0.512
215,218,0.7898550724637681,0.5575447570332481
216,219,0.7963636363636364,0.5475
217,196,0.7538461538461538,0.5429362880886427
218,209,0.7256944444444444,0.5085158150851582
219,321,0.8065326633165829,0.6184971098265896
220,196,0.7232472324723247,0.5171503957783641
221,382,0.8322440087145969,0.5950155763239875
222,281,0.7433862433862434,0.5232774674115456
223,201,0.7584905660377359,0.547683923705722
224,293,0.8138888888888889,0.6004098360655737
225,397,0.8725274725274725,0.7101967799642218
226,286,0.896551724137931,0.7647058823529411
227,284,0.8114285714285714,0.6214442013129103
228,188,0.8785046728971962,0.6937269372693727
229,234,0.7878787878787878,0.6062176165803109
230,283,0.8473053892215568,0.6706161137440758
231,280,0.8888888888888888,0.7671232876712328
232,212,0.8760330578512396,0.7235494880546075
233,187,0.7727272727272727,0.6091205211726385
234,231,0.8619402985074627,0.66189111747851
235,234,0.8540145985401459,0.6307277628032345
236,211,0.7902621722846442,0.5994318181818182
237,193,0.8283261802575107,0.595679012345679
238,218,0.759581881533101,0.575197889182058
239,287,0.8391812865497076,0.7068965517241379
240,161,0.8473684210526315,0.6313725490196078
241,168,0.7368421052631579,0.5436893203883495
242,267,0.9175257731958762,0.7946428571428571
243,188,0.8506787330316742,0.632996632996633
244,420,0.8936170212765957,0.7473309608540926
245,229,0.7684563758389261,0.4946004319654428
246,230,0.7395498392282959,0.4389312977099237
247,183,0.6853932584269663,0.4226327944572748
248,202,0.696551724137931,0.4469026548672566
249,232,0.7459807073954984,0.4566929133858268
250,188,0.6643109540636042,0.3974630021141649
251,222,0.7602739726027398,0.4889867841409692
252,153,0.7116279069767442,0.4967532467532468
253,300,0.7352941176470589,0.5347593582887701
254,393,0.8451612903225807,0.7068345323741008
255,209,0.7385159010600707,0.47392290249433106
256,261,0.7457142857142857,0.5348360655737705
257,209,0.6572327044025157,0.418
258,184,0.696969696969697,0.46464646464646464
259,296,0.7872340425531915,0.6205450733752621
260,268,0.7859237536656891,0.6077097505668935
261,183,0.6879699248120301,0.4704370179948586
262,147,0.6933962264150944,0.4481707317073171
263,316,0.8186528497409327,0.61003861003861
264,183,0.820627802690583,0.6019736842105263
265,214,0.740484429065744,0.5417721518987342
266,193,0.7283018867924528,0.5026041666666666
267,252,0.8155339805825242,0.6116504854368932
268,209,0.6510903426791277,0.4256619144602851
269,298,0.7883597883597884,0.5924453280318092
270,182,0.7777777777777778,0.5852090032154341
271,226,0.7558528428093646,0.5664160401002506
272,170,0.6995884773662552,0.46703296703296704
273,206,0.7832699619771863,0.5835694050991501
274,290,0.8192090395480226,0.6502242152466368
275,170,0.7456140350877193,0.48158640226628896
276,149,0.6930232558139535,0.4806451612903226
277,144,0.676056338028169,0.4645161290322581
278,168,0.8615384615384616,0.6153846153846154
279,244,0.7393939393939394,0.5315904139433552
280,222,0.7449664429530202,0.5091743119266054
281,151,0.7089201877934272,0.49834983498349833
282,184,0.7330677290836654,0.5364431486880467
283,215,0.7003257328990228,0.4405737704918033
284,232,0.6803519061583577,0.5
285,273,0.7890173410404624,0.6053215077605322
286,214,0.7379310344827587,0.5459183673469388
287,323,0.8659517426273459,0.7274774774774775
288,167,0.7229437229437229,0.5439739413680782
289,184,0.6840148698884758,0.4681933842239186
290,222,0.75,0.5606060606060606
291,175,0.7575757575757576,0.4888268156424581
292,252,0.7875,0.6101694915254238
293,193,0.7813765182186235,0.5866261398176292
294,220,0.7612456747404844,0.5670103092783505
295,245,0.8448275862068966,0.6639566395663956
296,244,0.7721518987341772,0.5570776255707762
297,261,0.8055555555555556,0.5958904109589042
298,202,0.753731343283582,0.5444743935309974
299,228,0.7702702702702703,0.5588235294117647
300,152,0.7450980392156863,0.5692883895131086
301,156,0.7188940092165899,0.484472049689441
302,213,0.7052980132450332,0.5132530120481927
303,145,0.6872037914691943,0.4588607594936709
304,252,0.7682926829268293,0.5887850467289719
305,295,0.7023809523809523,0.5130434782608696
306,241,0.7850162866449512,0.6163682864450127
307,306,0.7989556135770235,0.6232179226069247
