file,metric,count,mean,median,min,max
../data/physics_qa_content.json,normalized_distance,1004,0.49540554772001005,0.5169936722300081,0.002635046113306983,0.9282576866764275
../data/physics_qa_content.json,weighted_distance,1004,0.29733643322728515,0.29450032446463337,0.0013175230566534915,0.8637602179836512
../data/physics_qa_structure.json,normalized_distance,1004,0.7466811249113336,0.7538074990336296,0.41156462585034015,0.9175257731958762
../data/physics_qa_structure.json,weighted_distance,1004,0.5333121534995802,0.537918585833437,0.2391304347826087,0.7946428571428571
../data/physics_qa_html.json,normalized_distance,1004,0.6497108528857087,0.6538461538461539,0.3422818791946309,0.8590163934426229
../data/physics_qa_html.json,weighted_distance,1004,0.4117118162188403,0.4076924350948002,0.18246869409660108,0.6861143523920653
../data/physics_qa_chat.json,normalized_distance,1004,0.7516834052014049,0.7573172472872645,0.39210526315789473,0.9444444444444444
../data/physics_qa_chat.json,weighted_distance,1004,0.4677849804792471,0.4510541058528674,0.22887864823348694,0.8280701754385965
